ctgov,cause,dist,parameter1,parameter2,r
NCT02172586,Voluntary Withdrawal,lnorm,meanlog,sdlog,3.336e-01
NCT02172586,Voluntary Withdrawal,lnorm,sdlog,meanlog,3.336e-01
NCT02172586,Voluntary Withdrawal,lnorm,sdlog,sdlog,5.584e-02
NCT02175355,Adverse Event,lnorm,meanlog,meanlog,1.024e+00
NCT02175355,Adverse Event,lnorm,meanlog,sdlog,1.942e-01
NCT02175355,Adverse Event,lnorm,sdlog,meanlog,1.942e-01
NCT02175355,Adverse Event,lnorm,sdlog,sdlog,3.848e-02
NCT02175355,Protocol Violation,lnorm,meanlog,meanlog,1.707e-01
NCT02175355,Protocol Violation,lnorm,meanlog,sdlog,6.859e-02
NCT02175355,Protocol Violation,lnorm,sdlog,meanlog,6.859e-02
NCT02175355,Protocol Violation,lnorm,sdlog,sdlog,2.910e-02
NCT02177344,Adverse Event,lnorm,meanlog,meanlog,1.286e+00
NCT02177344,Adverse Event,lnorm,meanlog,sdlog,1.784e-01
NCT02177344,Adverse Event,lnorm,sdlog,meanlog,1.784e-01
NCT02177344,Adverse Event,lnorm,sdlog,sdlog,2.685e-02
NCT02177344,Other/Miscellaneous,lnorm,meanlog,meanlog,2.697e+00
NCT02177344,Other/Miscellaneous,lnorm,meanlog,sdlog,3.044e-01
NCT02177344,Other/Miscellaneous,lnorm,sdlog,meanlog,3.044e-01
NCT02177344,Other/Miscellaneous,lnorm,sdlog,sdlog,3.664e-02
NCT02177344,Voluntary Withdrawal,lnorm,meanlog,meanlog,4.478e+00
NCT02177344,Voluntary Withdrawal,lnorm,meanlog,sdlog,4.279e-01
NCT02177344,Voluntary Withdrawal,lnorm,sdlog,meanlog,4.279e-01
NCT02177344,Voluntary Withdrawal,lnorm,sdlog,sdlog,4.327e-02
NCT02177396,Adverse Event,lnorm,meanlog,meanlog,2.347e+00
NCT02177396,Adverse Event,lnorm,meanlog,sdlog,3.919e-01
NCT02177396,Adverse Event,lnorm,sdlog,meanlog,3.919e-01
NCT02177396,Adverse Event,lnorm,sdlog,sdlog,6.910e-02
NCT02177396,Lack of Efficacy,lnorm,meanlog,meanlog,1.273e+00
NCT02177396,Lack of Efficacy,lnorm,meanlog,sdlog,3.139e-01
NCT02177396,Lack of Efficacy,lnorm,sdlog,meanlog,3.139e-01
NCT02177396,Lack of Efficacy,lnorm,sdlog,sdlog,8.131e-02
NCT02177461,Adverse Event,lnorm,meanlog,meanlog,1.654e+00
NCT02177461,Adverse Event,lnorm,meanlog,sdlog,2.700e-01
NCT02177461,Adverse Event,lnorm,sdlog,meanlog,2.700e-01
NCT02177461,Adverse Event,lnorm,sdlog,sdlog,4.782e-02
NCT02177461,Lack of Efficacy,lnorm,meanlog,meanlog,7.475e-02
NCT02177461,Lack of Efficacy,lnorm,meanlog,sdlog,3.836e-02
NCT02177461,Lack of Efficacy,lnorm,sdlog,meanlog,3.836e-02
NCT02177461,Lack of Efficacy,lnorm,sdlog,sdlog,2.318e-02
NCT02177461,Protocol Violation,lnorm,meanlog,meanlog,3.496e+00
NCT02177461,Protocol Violation,lnorm,meanlog,sdlog,4.574e-01
NCT02177461,Protocol Violation,lnorm,sdlog,meanlog,4.574e-01
NCT02177461,Protocol Violation,lnorm,sdlog,sdlog,6.390e-02
NCT02177461,Voluntary Withdrawal,lnorm,meanlog,meanlog,2.437e-01
NCT02177461,Voluntary Withdrawal,lnorm,meanlog,sdlog,6.081e-02
NCT02177461,Voluntary Withdrawal,lnorm,sdlog,meanlog,6.081e-02
NCT02177461,Voluntary Withdrawal,lnorm,sdlog,sdlog,1.836e-02
NCT02183064,Adverse Event,lnorm,meanlog,meanlog,1.916e+00
NCT02183064,Adverse Event,lnorm,meanlog,sdlog,1.940e-01
NCT02183064,Adverse Event,lnorm,sdlog,meanlog,1.940e-01
NCT02183064,Adverse Event,lnorm,sdlog,sdlog,2.083e-02
NCT02183064,Other/Miscellaneous,lnorm,meanlog,meanlog,2.968e+00
NCT02183064,Other/Miscellaneous,lnorm,meanlog,sdlog,3.721e-01
NCT02183064,Other/Miscellaneous,lnorm,sdlog,meanlog,3.721e-01
NCT02183064,Other/Miscellaneous,lnorm,sdlog,sdlog,4.831e-02
NCT02183064,Voluntary Withdrawal,lnorm,meanlog,meanlog,1.904e+00
NCT02183064,Voluntary Withdrawal,lnorm,meanlog,sdlog,1.978e-01
NCT02183064,Voluntary Withdrawal,lnorm,sdlog,meanlog,1.978e-01
NCT02183064,Voluntary Withdrawal,lnorm,sdlog,sdlog,2.176e-02
NCT02200653,Adverse Event,lnorm,meanlog,meanlog,3.331e+00
NCT02200653,Adverse Event,lnorm,meanlog,sdlog,4.570e-01
NCT02200653,Adverse Event,lnorm,sdlog,meanlog,4.570e-01
NCT02200653,Adverse Event,lnorm,sdlog,sdlog,6.661e-02
NCT02240680,Adverse Event,lnorm,meanlog,meanlog,3.238e+00
NCT02240680,Adverse Event,lnorm,meanlog,sdlog,4.353e-01
NCT02240680,Adverse Event,lnorm,sdlog,meanlog,4.353e-01
NCT02240680,Adverse Event,lnorm,sdlog,sdlog,6.321e-02
NCT02489968,Adverse Event,lnorm,meanlog,meanlog,1.538e+00
NCT02489968,Adverse Event,lnorm,meanlog,sdlog,2.556e-01
NCT02489968,Adverse Event,lnorm,sdlog,meanlog,2.556e-01
NCT02489968,Adverse Event,lnorm,sdlog,sdlog,4.569e-02
NCT02750410,Adverse Event,lnorm,meanlog,meanlog,1.163e+00
NCT02750410,Adverse Event,lnorm,meanlog,sdlog,2.569e-01
NCT02750410,Adverse Event,lnorm,sdlog,meanlog,2.569e-01
NCT02750410,Adverse Event,lnorm,sdlog,sdlog,6.441e-02
NCT00034840,Lack of Efficacy,weibull,shape,shape,7.987e-02
NCT00034840,Lack of Efficacy,weibull,shape,scale,-1.451e-01
NCT00034840,Lack of Efficacy,weibull,scale,shape,-1.451e-01
NCT00034840,Lack of Efficacy,weibull,scale,scale,2.839e-01
NCT00051558,Adverse Event,weibull,shape,shape,1.849e-02
NCT00051558,Adverse Event,weibull,shape,scale,-5.874e-02
NCT00051558,Adverse Event,weibull,scale,shape,-5.874e-02
NCT00051558,Adverse Event,weibull,scale,scale,2.349e-01
NCT00051558,Lost to Follow-up,weibull,shape,shape,5.829e-02
NCT00051558,Lost to Follow-up,weibull,shape,scale,-2.391e-01
NCT00051558,Lost to Follow-up,weibull,scale,shape,-2.391e-01
NCT00051558,Lost to Follow-up,weibull,scale,scale,1.089e+00
NCT00051558,Other/Miscellaneous,weibull,shape,shape,2.748e-02
NCT00051558,Other/Miscellaneous,weibull,shape,scale,-9.288e-02
NCT00051558,Other/Miscellaneous,weibull,scale,shape,-9.288e-02
NCT00051558,Other/Miscellaneous,weibull,scale,scale,3.722e-01
NCT00051558,PI/Sponsor Decision,weibull,shape,shape,7.124e-02
NCT00051558,PI/Sponsor Decision,weibull,shape,scale,-2.062e-01
NCT00051558,PI/Sponsor Decision,weibull,scale,shape,-2.062e-01
NCT00051558,PI/Sponsor Decision,weibull,scale,scale,6.575e-01
NCT00051558,Voluntary Withdrawal,weibull,shape,shape,1.232e-02
NCT00051558,Voluntary Withdrawal,weibull,shape,scale,-2.124e-02
NCT00051558,Voluntary Withdrawal,weibull,scale,shape,-2.124e-02
NCT00051558,Voluntary Withdrawal,weibull,scale,scale,5.214e-02
NCT00125918,Adverse Event,weibull,shape,shape,2.082e-02
NCT00125918,Adverse Event,weibull,shape,scale,-4.049e-02
NCT00125918,Adverse Event,weibull,scale,shape,-4.049e-02
NCT00125918,Adverse Event,weibull,scale,scale,9.681e-02
NCT00152984,Adverse Event,weibull,shape,shape,8.234e-02
NCT00152984,Adverse Event,weibull,shape,scale,-3.396e-01
NCT00152984,Adverse Event,weibull,scale,shape,-3.396e-01
NCT00152984,Adverse Event,weibull,scale,scale,1.506e+00
NCT00153023,Adverse Event,weibull,shape,shape,1.069e-02
NCT00153023,Adverse Event,weibull,shape,scale,-3.326e-02
NCT00153023,Adverse Event,weibull,scale,shape,-3.326e-02
NCT00153023,Adverse Event,weibull,scale,scale,1.253e-01
NCT00153023,Other/Miscellaneous,weibull,shape,shape,4.345e-02
NCT00153023,Other/Miscellaneous,weibull,shape,scale,-3.467e-01
NCT00153023,Other/Miscellaneous,weibull,scale,shape,-3.467e-01
NCT00153023,Other/Miscellaneous,weibull,scale,scale,2.983e+00
NCT00153023,Protocol Violation,weibull,shape,shape,5.889e-02
NCT00153023,Protocol Violation,weibull,shape,scale,-3.427e-01
NCT00153023,Protocol Violation,weibull,scale,shape,-3.427e-01
NCT00153023,Protocol Violation,weibull,scale,scale,2.130e+00
NCT00153023,Voluntary Withdrawal,weibull,shape,shape,3.286e-02
NCT00153023,Voluntary Withdrawal,weibull,shape,scale,-2.244e-01
NCT00153023,Voluntary Withdrawal,weibull,scale,shape,-2.244e-01
NCT00153023,Voluntary Withdrawal,weibull,scale,scale,1.674e+00
NCT00153088,Adverse Event,weibull,shape,shape,1.614e-02
NCT00153088,Adverse Event,weibull,shape,scale,-4.642e-02
NCT00153088,Adverse Event,weibull,scale,shape,-4.642e-02
NCT00153088,Adverse Event,weibull,scale,scale,1.645e-01
NCT00153088,Voluntary Withdrawal,weibull,shape,shape,7.336e-02
NCT00153088,Voluntary Withdrawal,weibull,shape,scale,-2.598e-01
NCT00153088,Voluntary Withdrawal,weibull,scale,shape,-2.598e-01
NCT00153088,Voluntary Withdrawal,weibull,scale,scale,9.968e-01
NCT00168831,Adverse Event,weibull,shape,shape,5.899e-03
NCT00168831,Adverse Event,weibull,shape,scale,-1.620e-02
NCT00168831,Adverse Event,weibull,scale,shape,-1.620e-02
NCT00168831,Adverse Event,weibull,scale,scale,5.956e-02
NCT00168831,Lost to Follow-up,weibull,shape,shape,6.551e-02
NCT00168831,Lost to Follow-up,weibull,shape,scale,-3.007e-01
NCT00168831,Lost to Follow-up,weibull,scale,shape,-3.007e-01
NCT00168831,Lost to Follow-up,weibull,scale,scale,1.467e+00
NCT00168831,Other/Miscellaneous,weibull,shape,shape,6.135e-02
NCT00168831,Other/Miscellaneous,weibull,shape,scale,-3.227e-01
NCT00168831,Other/Miscellaneous,weibull,scale,shape,-3.227e-01
NCT00168831,Other/Miscellaneous,weibull,scale,scale,1.806e+00
NCT00168831,Protocol Violation,weibull,shape,shape,3.346e-02
NCT00168831,Protocol Violation,weibull,shape,scale,-2.341e-01
NCT00168831,Protocol Violation,weibull,scale,shape,-2.341e-01
NCT00168831,Protocol Violation,weibull,scale,scale,1.778e+00
NCT00168831,Voluntary Withdrawal,weibull,shape,shape,2.325e-02
NCT00168831,Voluntary Withdrawal,weibull,shape,scale,-1.242e-01
NCT00168831,Voluntary Withdrawal,weibull,scale,shape,-1.242e-01
NCT00168831,Voluntary Withdrawal,weibull,scale,scale,7.353e-01
NCT00168844,Adverse Event,weibull,shape,shape,8.451e-03
NCT00168844,Adverse Event,weibull,shape,scale,-2.425e-02
NCT00168844,Adverse Event,weibull,scale,shape,-2.425e-02
NCT00168844,Adverse Event,weibull,scale,scale,8.620e-02
NCT00168844,Lost to Follow-up,weibull,shape,shape,4.715e-02
NCT00168844,Lost to Follow-up,weibull,shape,scale,-2.935e-01
NCT00168844,Lost to Follow-up,weibull,scale,shape,-2.935e-01
NCT00168844,Lost to Follow-up,weibull,scale,scale,1.958e+00
NCT00168844,Other/Miscellaneous,weibull,shape,shape,4.467e-02
NCT00168844,Other/Miscellaneous,weibull,shape,scale,-2.290e-01
NCT00168844,Other/Miscellaneous,weibull,scale,shape,-2.290e-01
NCT00168844,Other/Miscellaneous,weibull,scale,scale,1.262e+00
NCT00168844,Voluntary Withdrawal,weibull,shape,shape,2.577e-02
NCT00168844,Voluntary Withdrawal,weibull,shape,scale,-1.814e-01
NCT00168844,Voluntary Withdrawal,weibull,scale,shape,-1.814e-01
NCT00168844,Voluntary Withdrawal,weibull,scale,scale,1.405e+00
NCT00168857,Adverse Event,weibull,shape,shape,9.922e-03
NCT00168857,Adverse Event,weibull,shape,scale,-2.199e-02
NCT00168857,Adverse Event,weibull,scale,shape,-2.199e-02
NCT00168857,Adverse Event,weibull,scale,scale,6.005e-02
NCT00168857,Lost to Follow-up,weibull,shape,shape,7.921e-02
NCT00168857,Lost to Follow-up,weibull,shape,scale,-4.923e-01
NCT00168857,Lost to Follow-up,weibull,scale,shape,-4.923e-01
NCT00168857,Lost to Follow-up,weibull,scale,scale,3.240e+00
NCT00168857,Other/Miscellaneous,weibull,shape,shape,5.391e-02
NCT00168857,Other/Miscellaneous,weibull,shape,scale,-5.687e-01
NCT00168857,Other/Miscellaneous,weibull,scale,shape,-5.687e-01
NCT00168857,Other/Miscellaneous,weibull,scale,scale,6.416e+00
NCT00168857,Protocol Violation,weibull,shape,shape,3.365e-02
NCT00168857,Protocol Violation,weibull,shape,scale,-1.137e-01
NCT00168857,Protocol Violation,weibull,scale,shape,-1.137e-01
NCT00168857,Protocol Violation,weibull,scale,scale,4.202e-01
NCT00168857,Voluntary Withdrawal,weibull,shape,shape,5.936e-02
NCT00168857,Voluntary Withdrawal,weibull,shape,scale,-3.342e-01
NCT00168857,Voluntary Withdrawal,weibull,scale,shape,-3.342e-01
NCT00168857,Voluntary Withdrawal,weibull,scale,scale,2.010e+00
NCT00239421,Adverse Event,weibull,shape,shape,6.984e-02
NCT00239421,Adverse Event,weibull,shape,scale,-2.356e-01
NCT00239421,Adverse Event,weibull,scale,shape,-2.356e-01
NCT00239421,Adverse Event,weibull,scale,scale,8.525e-01
NCT00274014,Adverse Event,weibull,shape,shape,8.459e-03
NCT00274014,Adverse Event,weibull,shape,scale,-2.527e-02
NCT00274014,Adverse Event,weibull,scale,shape,-2.527e-02
NCT00274014,Adverse Event,weibull,scale,scale,9.305e-02
NCT00274014,Other/Miscellaneous,weibull,shape,shape,2.356e-02
NCT00274014,Other/Miscellaneous,weibull,shape,scale,-7.284e-02
NCT00274014,Other/Miscellaneous,weibull,scale,shape,-7.284e-02
NCT00274014,Other/Miscellaneous,weibull,scale,scale,2.498e-01
NCT00274014,Protocol Violation,weibull,shape,shape,3.710e-02
NCT00274014,Protocol Violation,weibull,shape,scale,-1.736e-01
NCT00274014,Protocol Violation,weibull,scale,shape,-1.736e-01
NCT00274014,Protocol Violation,weibull,scale,scale,8.793e-01
NCT00274014,Voluntary Withdrawal,weibull,shape,shape,2.018e-02
NCT00274014,Voluntary Withdrawal,weibull,shape,scale,-7.966e-02
NCT00274014,Voluntary Withdrawal,weibull,scale,shape,-7.966e-02
NCT00274014,Voluntary Withdrawal,weibull,scale,scale,3.518e-01
NCT00274053,Adverse Event,weibull,shape,shape,2.129e-02
NCT00274053,Adverse Event,weibull,shape,scale,-6.267e-02
NCT00274053,Adverse Event,weibull,scale,shape,-6.267e-02
NCT00274053,Adverse Event,weibull,scale,scale,2.169e-01
NCT00274053,Protocol Violation,weibull,shape,shape,4.456e-02
NCT00274053,Protocol Violation,weibull,shape,scale,-1.661e-01
NCT00274053,Protocol Violation,weibull,scale,shape,-1.661e-01
NCT00274053,Protocol Violation,weibull,scale,scale,6.835e-01
NCT00274053,Voluntary Withdrawal,weibull,shape,shape,3.783e-02
NCT00274053,Voluntary Withdrawal,weibull,shape,scale,-1.698e-01
NCT00274053,Voluntary Withdrawal,weibull,scale,shape,-1.698e-01
NCT00274053,Voluntary Withdrawal,weibull,scale,scale,8.489e-01
NCT00274079,Adverse Event,weibull,shape,shape,2.910e-02
NCT00274079,Adverse Event,weibull,shape,scale,-8.925e-02
NCT00274079,Adverse Event,weibull,scale,shape,-8.925e-02
NCT00274079,Adverse Event,weibull,scale,scale,3.214e-01
NCT00274547,Adverse Event,weibull,shape,shape,3.690e-03
NCT00274547,Adverse Event,weibull,shape,scale,-1.015e-02
NCT00274547,Adverse Event,weibull,scale,shape,-1.015e-02
NCT00274547,Adverse Event,weibull,scale,scale,3.604e-02
NCT00274547,Lost to Follow-up,weibull,shape,shape,9.233e-02
NCT00274547,Lost to Follow-up,weibull,shape,scale,-2.810e-01
NCT00274547,Lost to Follow-up,weibull,scale,shape,-2.810e-01
NCT00274547,Lost to Follow-up,weibull,scale,scale,8.909e-01
NCT00274547,Other/Miscellaneous,weibull,shape,shape,3.963e-02
NCT00274547,Other/Miscellaneous,weibull,shape,scale,-3.192e-01
NCT00274547,Other/Miscellaneous,weibull,scale,shape,-3.192e-01
NCT00274547,Other/Miscellaneous,weibull,scale,scale,2.717e+00
NCT00274547,Protocol Violation,weibull,shape,shape,2.599e-02
NCT00274547,Protocol Violation,weibull,shape,scale,-1.236e-01
NCT00274547,Protocol Violation,weibull,scale,shape,-1.236e-01
NCT00274547,Protocol Violation,weibull,scale,scale,6.301e-01
NCT00274547,Voluntary Withdrawal,weibull,shape,shape,1.511e-02
NCT00274547,Voluntary Withdrawal,weibull,shape,scale,-6.362e-02
NCT00274547,Voluntary Withdrawal,weibull,scale,shape,-6.362e-02
NCT00274547,Voluntary Withdrawal,weibull,scale,scale,2.938e-01
NCT00274560,Adverse Event,weibull,shape,shape,2.110e-02
NCT00274560,Adverse Event,weibull,shape,scale,-7.719e-02
NCT00274560,Adverse Event,weibull,scale,shape,-7.719e-02
NCT00274560,Adverse Event,weibull,scale,scale,3.246e-01
NCT00274560,Voluntary Withdrawal,weibull,shape,shape,8.049e-02
NCT00274560,Voluntary Withdrawal,weibull,shape,scale,-2.841e-01
NCT00274560,Voluntary Withdrawal,weibull,scale,shape,-2.841e-01
NCT00274560,Voluntary Withdrawal,weibull,scale,scale,1.070e+00
NCT00274573,Adverse Event,weibull,shape,shape,4.650e-03
NCT00274573,Adverse Event,weibull,shape,scale,-1.461e-02
NCT00274573,Adverse Event,weibull,scale,shape,-1.461e-02
NCT00274573,Adverse Event,weibull,scale,scale,5.769e-02
NCT00274573,Other/Miscellaneous,weibull,shape,shape,3.036e-02
NCT00274573,Other/Miscellaneous,weibull,shape,scale,-1.473e-01
NCT00274573,Other/Miscellaneous,weibull,scale,shape,-1.473e-01
NCT00274573,Other/Miscellaneous,weibull,scale,scale,7.650e-01
NCT00274573,Protocol Violation,weibull,shape,shape,5.187e-02
NCT00274573,Protocol Violation,weibull,shape,scale,-2.150e-01
NCT00274573,Protocol Violation,weibull,scale,shape,-2.150e-01
NCT00274573,Protocol Violation,weibull,scale,scale,9.398e-01
NCT00274573,Voluntary Withdrawal,weibull,shape,shape,3.350e-02
NCT00274573,Voluntary Withdrawal,weibull,shape,scale,-1.498e-01
NCT00274573,Voluntary Withdrawal,weibull,scale,shape,-1.498e-01
NCT00274573,Voluntary Withdrawal,weibull,scale,scale,7.141e-01
NCT00274599,Adverse Event,weibull,shape,shape,2.852e-02
NCT00274599,Adverse Event,weibull,shape,scale,-1.102e-01
NCT00274599,Adverse Event,weibull,scale,shape,-1.102e-01
NCT00274599,Adverse Event,weibull,scale,scale,4.703e-01
NCT00274599,Lack of Efficacy,weibull,shape,shape,8.011e-02
NCT00274599,Lack of Efficacy,weibull,shape,scale,-2.629e-01
NCT00274599,Lack of Efficacy,weibull,scale,shape,-2.629e-01
NCT00274599,Lack of Efficacy,weibull,scale,scale,9.143e-01
NCT00274599,Lost to Follow-up,weibull,shape,shape,9.720e-02
NCT00274599,Lost to Follow-up,weibull,shape,scale,-5.855e-01
NCT00274599,Lost to Follow-up,weibull,scale,shape,-5.855e-01
NCT00274599,Lost to Follow-up,weibull,scale,scale,3.717e+00
NCT00274599,Other/Miscellaneous,weibull,shape,shape,9.827e-02
NCT00274599,Other/Miscellaneous,weibull,shape,scale,-1.012e+00
NCT00274599,Other/Miscellaneous,weibull,scale,shape,-1.012e+00
NCT00274599,Other/Miscellaneous,weibull,scale,scale,1.098e+01
NCT00274599,Voluntary Withdrawal,weibull,shape,shape,5.351e-02
NCT00274599,Voluntary Withdrawal,weibull,shape,scale,-1.754e-01
NCT00274599,Voluntary Withdrawal,weibull,scale,shape,-1.754e-01
NCT00274599,Voluntary Withdrawal,weibull,scale,scale,6.168e-01
NCT00274612,Adverse Event,weibull,shape,shape,2.704e-02
NCT00274612,Adverse Event,weibull,shape,scale,-1.006e-01
NCT00274612,Adverse Event,weibull,scale,shape,-1.006e-01
NCT00274612,Adverse Event,weibull,scale,scale,4.148e-01
NCT00274612,Lack of Efficacy,weibull,shape,shape,9.665e-02
NCT00274612,Lack of Efficacy,weibull,shape,scale,-3.792e-01
NCT00274612,Lack of Efficacy,weibull,scale,shape,-3.792e-01
NCT00274612,Lack of Efficacy,weibull,scale,scale,1.569e+00
NCT00274612,Other/Miscellaneous,weibull,shape,shape,5.674e-02
NCT00274612,Other/Miscellaneous,weibull,shape,scale,-1.807e-01
NCT00274612,Other/Miscellaneous,weibull,scale,shape,-1.807e-01
NCT00274612,Other/Miscellaneous,weibull,scale,scale,6.162e-01
NCT00277264,Adverse Event,weibull,shape,shape,8.400e-03
NCT00277264,Adverse Event,weibull,shape,scale,-3.167e-02
NCT00277264,Adverse Event,weibull,scale,shape,-3.167e-02
NCT00277264,Adverse Event,weibull,scale,scale,1.500e-01
NCT00277264,Other/Miscellaneous,weibull,shape,shape,7.098e-02
NCT00277264,Other/Miscellaneous,weibull,shape,scale,-4.231e-01
NCT00277264,Other/Miscellaneous,weibull,scale,shape,-4.231e-01
NCT00277264,Other/Miscellaneous,weibull,scale,scale,2.679e+00
NCT00277264,Protocol Violation,weibull,shape,shape,6.593e-02
NCT00277264,Protocol Violation,weibull,shape,scale,-3.892e-01
NCT00277264,Protocol Violation,weibull,scale,shape,-3.892e-01
NCT00277264,Protocol Violation,weibull,scale,scale,2.446e+00
NCT00277264,Voluntary Withdrawal,weibull,shape,shape,1.304e-02
NCT00277264,Voluntary Withdrawal,weibull,shape,scale,-5.097e-02
NCT00277264,Voluntary Withdrawal,weibull,scale,shape,-5.097e-02
NCT00277264,Voluntary Withdrawal,weibull,scale,scale,2.342e-01
NCT00321854,Adverse Event,weibull,shape,shape,1.088e-02
NCT00321854,Adverse Event,weibull,shape,scale,-2.228e-02
NCT00321854,Adverse Event,weibull,scale,shape,-2.228e-02
NCT00321854,Adverse Event,weibull,scale,scale,6.155e-02
NCT00321854,Lack of Efficacy,weibull,shape,shape,3.917e-02
NCT00321854,Lack of Efficacy,weibull,shape,scale,-1.084e-01
NCT00321854,Lack of Efficacy,weibull,scale,shape,-1.084e-01
NCT00321854,Lack of Efficacy,weibull,scale,scale,3.362e-01
NCT00321854,Protocol Violation,weibull,shape,shape,8.274e-02
NCT00321854,Protocol Violation,weibull,shape,scale,-3.414e-01
NCT00321854,Protocol Violation,weibull,scale,shape,-3.414e-01
NCT00321854,Protocol Violation,weibull,scale,scale,1.515e+00
NCT00321854,Voluntary Withdrawal,weibull,shape,shape,4.034e-02
NCT00321854,Voluntary Withdrawal,weibull,shape,scale,-1.817e-01
NCT00321854,Voluntary Withdrawal,weibull,scale,shape,-1.817e-01
NCT00321854,Voluntary Withdrawal,weibull,scale,scale,9.113e-01
NCT00384930,Adverse Event,weibull,shape,shape,2.071e-02
NCT00384930,Adverse Event,weibull,shape,scale,-6.654e-02
NCT00384930,Adverse Event,weibull,scale,shape,-6.654e-02
NCT00384930,Adverse Event,weibull,scale,scale,2.373e-01
NCT00384930,Other/Miscellaneous,weibull,shape,shape,3.869e-02
NCT00384930,Other/Miscellaneous,weibull,shape,scale,-2.199e-01
NCT00384930,Other/Miscellaneous,weibull,scale,shape,-2.199e-01
NCT00384930,Other/Miscellaneous,weibull,scale,scale,1.343e+00
NCT00384930,PI/Sponsor Decision,weibull,shape,shape,6.552e-02
NCT00384930,PI/Sponsor Decision,weibull,shape,scale,-1.571e-01
NCT00384930,PI/Sponsor Decision,weibull,scale,shape,-1.571e-01
NCT00384930,PI/Sponsor Decision,weibull,scale,scale,3.993e-01
NCT00384930,Protocol Violation,weibull,shape,shape,8.640e-02
NCT00384930,Protocol Violation,weibull,shape,scale,-3.847e-01
NCT00384930,Protocol Violation,weibull,scale,shape,-3.847e-01
NCT00384930,Protocol Violation,weibull,scale,scale,1.802e+00
NCT00384930,Voluntary Withdrawal,weibull,shape,shape,2.507e-02
NCT00384930,Voluntary Withdrawal,weibull,shape,scale,-8.514e-02
NCT00384930,Voluntary Withdrawal,weibull,scale,shape,-8.514e-02
NCT00384930,Voluntary Withdrawal,weibull,scale,scale,3.174e-01
NCT00402233,Adverse Event,weibull,shape,shape,3.677e-02
NCT00402233,Adverse Event,weibull,shape,scale,-1.047e-01
NCT00402233,Adverse Event,weibull,scale,shape,-1.047e-01
NCT00402233,Adverse Event,weibull,scale,scale,3.503e-01
NCT00466167,Adverse Event,weibull,shape,shape,3.548e-02
NCT00466167,Adverse Event,weibull,shape,scale,-1.820e-01
NCT00466167,Adverse Event,weibull,scale,shape,-1.820e-01
NCT00466167,Adverse Event,weibull,scale,scale,1.048e+00
NCT00466167,Voluntary Withdrawal,weibull,shape,shape,5.258e-02
NCT00466167,Voluntary Withdrawal,weibull,shape,scale,-2.290e-01
NCT00466167,Voluntary Withdrawal,weibull,scale,shape,-2.290e-01
NCT00466167,Voluntary Withdrawal,weibull,scale,scale,1.094e+00
NCT00472199,Adverse Event,weibull,shape,shape,2.174e-02
NCT00472199,Adverse Event,weibull,shape,scale,-7.552e-02
NCT00472199,Adverse Event,weibull,scale,shape,-7.552e-02
NCT00472199,Adverse Event,weibull,scale,scale,3.351e-01
NCT00472199,Lack of Efficacy,weibull,shape,shape,3.090e-02
NCT00472199,Lack of Efficacy,weibull,shape,scale,-9.793e-02
NCT00472199,Lack of Efficacy,weibull,scale,shape,-9.793e-02
NCT00472199,Lack of Efficacy,weibull,scale,scale,3.742e-01
NCT00472199,Voluntary Withdrawal,weibull,shape,shape,8.221e-02
NCT00472199,Voluntary Withdrawal,weibull,shape,scale,-4.201e-01
NCT00472199,Voluntary Withdrawal,weibull,scale,shape,-4.201e-01
NCT00472199,Voluntary Withdrawal,weibull,scale,scale,2.363e+00
NCT00479401,Adverse Event,weibull,shape,shape,1.976e-02
NCT00479401,Adverse Event,weibull,shape,scale,-7.878e-02
NCT00479401,Adverse Event,weibull,scale,shape,-7.878e-02
NCT00479401,Adverse Event,weibull,scale,scale,3.730e-01
NCT00479401,Voluntary Withdrawal,weibull,shape,shape,3.497e-02
NCT00479401,Voluntary Withdrawal,weibull,shape,scale,-1.476e-01
NCT00479401,Voluntary Withdrawal,weibull,scale,shape,-1.476e-01
NCT00479401,Voluntary Withdrawal,weibull,scale,scale,6.991e-01
NCT00525512,Adverse Event,weibull,shape,shape,1.182e-02
NCT00525512,Adverse Event,weibull,shape,scale,-2.532e-02
NCT00525512,Adverse Event,weibull,scale,shape,-2.532e-02
NCT00525512,Adverse Event,weibull,scale,scale,7.272e-02
NCT00525512,Lack of Efficacy,weibull,shape,shape,5.057e-02
NCT00525512,Lack of Efficacy,weibull,shape,scale,-2.583e-01
